source_file,line,matched_text,surface_form,target_family,target_file,target_anchor,confidence,applied,reason,context
guides/engineering/blueprints.html,1359,Shield Cell Bank,shield cell bank,module,engineering/modules.html,module-shield-cell-bank,0.85,yes,ambig->module (default),Shield Cell Bank
guides/engineering/blueprints.html,1369,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,1376,Shield Cell Bank,shield cell bank,module,engineering/modules.html,module-shield-cell-bank,0.85,yes,ambig->module (default),Shield Cell Bank
guides/engineering/blueprints.html,1386,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,1390,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator
guides/engineering/blueprints.html,1395,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator
guides/engineering/blueprints.html,1405,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,1412,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator
guides/engineering/blueprints.html,1415,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Tilts the generator toward kinetic resistance.
guides/engineering/blueprints.html,1418,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"Bakes broad kinetic resistance into the generator itself, layering with boosters for huge effective HP versus projectile"
guides/engineering/blueprints.html,1419,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Anti-PvP and anti-NPC kinetic builds on dedicated combat hulls.
guides/engineering/blueprints.html,1422,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,1429,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator
guides/engineering/blueprints.html,1439,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,1446,Shield Generator,shield generator,module,engineering/modules.html,module-shield-generator,0.85,yes,ambig->module (default),Shield Generator
guides/engineering/blueprints.html,1456,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,1461,countermeasures,countermeasures,module,engineering/modules.html,module-countermeasures,0.85,yes,module,"Small bolt-on hull mounts — boosters, countermeasures, scanners."
guides/engineering/blueprints.html,1461,scanners,scanners,module,engineering/modules.html,module-scanners,0.85,yes,module,"Small bolt-on hull mounts — boosters, countermeasures, scanners."
guides/engineering/blueprints.html,1470,heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Adds extra heat sink charges before a reload is needed.
guides/engineering/blueprints.html,1528,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1540,chaff,chaff,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Adds extra chaff charges before a reload is needed.
guides/engineering/blueprints.html,1545,Chaff,chaff,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Chaff experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1562,Chaff,chaff,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Chaff experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1579,Chaff,chaff,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Chaff experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1596,Chaff,chaff,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Chaff experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1598,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1651,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1738,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1759,Heat Sink Launcher,heat sink launcher,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Heat Sink Launcher
guides/engineering/blueprints.html,1764,Heat Sink Launcher,heat sink launcher,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Heat Sink Launcher
guides/engineering/blueprints.html,1767,heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Adds extra heat sink charges before a reload is needed.
guides/engineering/blueprints.html,1772,Heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Heat sink experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1781,Heat Sink Launcher,heat sink launcher,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Heat Sink Launcher
guides/engineering/blueprints.html,1789,Heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Heat sink experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1798,Heat Sink Launcher,heat sink launcher,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Heat Sink Launcher
guides/engineering/blueprints.html,1806,Heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Heat sink experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1815,Heat Sink Launcher,heat sink launcher,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Heat Sink Launcher
guides/engineering/blueprints.html,1823,Heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,Heat sink experimentals are limited; ammo capacity is the practical upgrade.
guides/engineering/blueprints.html,1825,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1829,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1834,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1851,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1868,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1885,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1902,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,1912,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,1919,Kill Warrant Scanner,kill warrant scanner,module,engineering/modules.html,module-scanners,0.85,yes,ambig->module (default),Kill Warrant Scanner
guides/engineering/blueprints.html,2016,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2037,Point Defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Point Defence
guides/engineering/blueprints.html,2042,Point Defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Point Defence
guides/engineering/blueprints.html,2045,point defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Adds extra point defence ammo before a reload is needed.
guides/engineering/blueprints.html,2059,Point Defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Point Defence
guides/engineering/blueprints.html,2076,Point Defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Point Defence
guides/engineering/blueprints.html,2093,Point Defence,point defence,module,engineering/modules.html,module-countermeasures,0.85,yes,ambig->module (default),Point Defence
guides/engineering/blueprints.html,2103,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2107,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2112,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2115,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),Tilts the booster toward explosive resistance.
guides/engineering/blueprints.html,2122,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Advanced field resonation patterns increase resistance to explosive damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2122,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2122,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2122,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2129,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2139,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Advanced field resonation patterns increase resistance to explosive damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2139,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2139,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2139,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2146,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2149,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),Tilts the booster toward kinetic resistance.
guides/engineering/blueprints.html,2156,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Advanced field resonation patterns increase resistance to explosive damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2156,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2156,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2156,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2163,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2173,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),Imperial Shielding
guides/engineering/blueprints.html,2173,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Advanced field resonation patterns increase resistance to explosive damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2173,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2173,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2173,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2180,Shield Booster,shield booster,module,engineering/modules.html,module-shield-booster,0.85,yes,ambig->module (default),Shield Booster
guides/engineering/blueprints.html,2190,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Advanced field resonation patterns increase resistance to explosive damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2190,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2190,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Enlarged projection nodes increase resistance to kinetic damage, at the cost of overall shield strength."
guides/engineering/blueprints.html,2190,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2242,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,"Fragment cannons, multi-cannons and burst lasers where a higher rate of fire compounds DPS."
guides/engineering/blueprints.html,2281,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2298,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2315,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2328,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Flattens damage falloff so you hit for full at range. Essential for rail guns, plasma and any sniping playstyle."
guides/engineering/blueprints.html,2329,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Snipers and stand-off builds, rail/plasma gunboats, and PvE pilots who like to open early."
guides/engineering/blueprints.html,2332,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2349,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2363,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,"Fragment cannons, multi-cannons and burst lasers where a higher rate of fire compounds DPS."
guides/engineering/blueprints.html,2366,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2383,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2400,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2419,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2419,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2436,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2436,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2449,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Flattens damage falloff so you hit for full at range. Essential for rail guns, plasma and any sniping playstyle."
guides/engineering/blueprints.html,2450,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Snipers and stand-off builds, rail/plasma gunboats, and PvE pilots who like to open early."
guides/engineering/blueprints.html,2453,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2453,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2470,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2470,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2487,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2487,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2504,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2504,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,2521,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2523,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2523,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2538,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2540,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2540,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2555,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2557,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2557,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2570,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Flattens damage falloff so you hit for full at range. Essential for rail guns, plasma and any sniping playstyle."
guides/engineering/blueprints.html,2571,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Snipers and stand-off builds, rail/plasma gunboats, and PvE pilots who like to open early."
guides/engineering/blueprints.html,2572,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2574,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2574,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2589,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2591,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2591,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2605,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,"Fragment cannons, multi-cannons and burst lasers where a higher rate of fire compounds DPS."
guides/engineering/blueprints.html,2606,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2608,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2608,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2623,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2625,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2625,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2640,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Thermal Shock or Scramble Spectrum suit burst lasers; rate-of-fire compounds their DPS.
guides/engineering/blueprints.html,2642,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2642,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Experimental upgrade that increases damage and converts half of it to kinetic, at the cost of introducing aiming jitte"
guides/engineering/blueprints.html,2661,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2661,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2661,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2678,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2678,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2678,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2695,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2695,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2695,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2708,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Flattens damage falloff so you hit for full at range. Essential for rail guns, plasma and any sniping playstyle."
guides/engineering/blueprints.html,2709,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Snipers and stand-off builds, rail/plasma gunboats, and PvE pilots who like to open early."
guides/engineering/blueprints.html,2712,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2712,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2712,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2729,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2729,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2729,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2743,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,"Fragment cannons, multi-cannons and burst lasers where a higher rate of fire compounds DPS."
guides/engineering/blueprints.html,2746,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2746,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
guides/engineering/blueprints.html,2746,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— Modified munitions that convert a portion of damage to explosive, capable of hitting multiple internal modules if the "
guides/engineering/blueprints.html,2763,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,2763,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"— A modification to allow firing of low explosive shells, designed to generate a propelling blast. Strikes to a target a"
